timestamp,open,high,low,close,base_volume,quote_volume,datetime,rsi,macd,macd_signal,macd_diff,ema20,ema50,ema200,bb_upper,bb_middle,bb_lower
1734908400000,95514.1,95787.9,94984.8,95153.4,3691.175,351937905.4628,2024-12-22 23:00:00,40.56413224844885,-484.75455251854146,-422.2366987112797,-62.51785380726176,95947.48121029913,96738.37434452746,100416.06428773195,97434.48304950795,96022.995,94611.50695049204
1734912000000,95153.4,95389.4,94293.5,94371.1,6434.952,609215484.1383,2024-12-23 00:00:00,35.355888687159485,-550.34715270999,-447.85878951102177,-102.48836319896827,95797.34966646112,96645.54005650678,100355.91538934656,97522.15797465038,95938.205,94354.25202534962
1734915600000,94371.1,95091.1,93745.9,94427.1,12474.454,1178051784.7622,2024-12-23 01:00:00,35.98946644557409,-590.9983676439151,-476.48670513760044,-114.51166250631468,95666.84969822672,96558.54240723202,100296.92220139287,97563.81569996825,95852.61,94141.40430003175
1734919200000,94427.1,94740.2,93670.0,94684.8,8562.998,806362778.9644,2024-12-23 02:00:00,38.95453953019315,-595.5553210235666,-500.3004283147937,-95.25489270877296,95573.32115553846,96485.06231283076,100241.08018943871,97488.1095504861,95751.655,94015.2004495139
1734922800000,94684.8,96000.0,94576.0,95990.1,8163.32,779282312.0216,2024-12-23 03:00:00,51.267969969068794,-488.2121326911001,-497.882769190055,9.670636498954877,95613.01437882052,96465.6520260531,100198.78187909604,97470.19022582885,95741.66,94013.12977417116
1734926400000,95990.1,96491.1,95618.2,95810.4,8718.075,837846422.8242,2024-12-23 04:00:00,49.77930510027229,-412.88271581876324,-480.8827585157967,68.00004269703345,95631.81300940904,96439.95586816866,100155.11638776177,97400.15429703219,95706.89,94013.62570296781
1734930000000,95810.4,95943.2,95304.0,95573.0,4114.429,393314093.511,2024-12-23 05:00:00,47.80444463255657,-368.09661751914246,-458.32553031646586,90.2289127973234,95626.2117704177,96405.95759882871,100109.5231898736,97244.14047533741,95640.775,94037.40952466258
1734933600000,95573.0,95615.4,94640.7,94783.9,6412.033,609405718.4482,2024-12-23 06:00:00,41.85986172883258,-391.7611089650891,-445.0126460461905,53.251537081101446,95545.9916018065,96342.34749691386,100056.53191435247,97051.25934915428,95531.01000000001,94010.76065084574
1734937200000,94783.9,95540.3,94783.9,95352.1,3492.233,332439996.6503,2024-12-23 07:00:00,46.9731771884464,-360.51065515248047,-428.11224786744856,67.60159271496809,95527.52573496778,96303.51426174077,100009.72164654797,96792.1222221229,95445.12,94098.1177778771
1734940800000,95352.1,95524.8,94981.0,95464.6,2619.798,249627983.1356,2024-12-23 08:00:00,47.949266058262474,-322.9439388588071,-407.0785860657203,84.1346472069132,95521.532807828,96270.61566324113,99964.49655553755,96528.7636579214,95370.935,94213.1063420786
1734944400000,95464.6,96119.9,95459.2,95974.8,5318.601,510160937.9151,2024-12-23 09:00:00,52.24271224246156,-249.13133847079007,-375.48913654673424,126.35779807594417,95564.70111184438,96259.01504899639,99924.79808234813,96276.0325483182,95322.48000000001,94368.92745168183
1734948000000,95974.8,96389.3,95912.4,96342.9,4230.707,406749952.4794,2024-12-23 10:00:00,55.11912077750432,-159.09774741498404,-332.21085872038424,173.1131113054002,95638.81529166872,96262.3046549181,99889.15730540935,96425.63237806426,95373.43000000001,94321.22762193576
1734951600000,96342.9,96495.0,95775.0,95909.3,3404.648,327141819.0475,2024-12-23 11:00:00,51.20669760586834,-121.33470316995226,-290.03562761029787,168.7009244403456,95664.57574008123,96248.46133511739,99849.55673520628,96479.40220291365,95401.85,94324.29779708636
1734955200000,95909.3,96367.5,95824.8,96258.3,3146.922,302527322.5322,2024-12-23 12:00:00,54.034790199948084,-62.525084993147175,-244.53351908686776,182.00843409372058,95721.12090769254,96248.84716511279,99813.82283734354,96566.07918134083,95430.75,94295.42081865917
1734958800000,96258.3,96307.3,94783.1,94881.9,9376.727,893897240.6848,2024-12-23 13:00:00,43.36064579342809,-125.53492733331223,-220.73380073615667,95.19887340284444,95641.19510695992,96195.2413939319,99764.7489782655,96553.50415953402,95395.92,94238.33584046598
1734962400000,94881.9,95578.0,93688.0,94376.0,18010.988,1702792277.306,2024-12-23 14:00:00,40.21605747971273,-213.82771062168467,-219.35258271326228,5.524872091577606,95520.7003348685,96123.89859416986,99711.12958544695,96532.98725726033,95319.44,94105.89274273967
1734966000000,94376.0,94419.4,93060.3,93217.9,17070.598,1597785585.3255,2024-12-23 15:00:00,34.11649687463008,-372.9502307408111,-250.07211231877204,-122.87811842203905,95301.38601726198,96009.93786498673,99646.52033584051,96749.3316280995,95240.185,93731.03837190049
1734969600000,93217.9,94233.0,92900.0,93949.9,12912.357,1207537439.775,2024-12-23 16:00:00,40.28181332428878,-434.97556438695756,-287.0528027324092,-147.92276165454837,95172.67306323703,95929.1520663598,99589.83754642917,96761.33297442352,95159.865,93558.39702557649
1734973200000,93949.9,94116.0,93193.0,93341.4,8234.382,770272033.3964,2024-12-23 17:00:00,37.168069501697545,-527.1552353132865,-335.0732892485847,-192.08194606470187,94998.2661048335,95827.67159316923,99527.66403850452,96855.72634435185,95068.85,93281.97365564817
1734976800000,93341.4,93699.9,92667.9,92707.2,5918.595,550881945.5568,2024-12-23 18:00:00,34.20077814035228,-643.9597611351783,-396.8505836259034,-247.10917750927484,94780.0693329446,95705.30015814299,99459.79872468856,96975.44633426052,94928.50499999999,92881.56366573946
1734980400000,92707.2,93656.4,92668.0,93002.0,6542.896,610064787.9987,2024-12-23 19:00:00,36.72936740179477,-704.6178966237349,-458.40404622546976,-246.2138503982651,94610.72939647367,95599.28838723541,99395.54202096032,97029.06822902046,94820.935,92612.80177097954
1734984000000,93002.0,93500.0,92468.1,93177.6,9210.431,855827627.4364,2024-12-23 20:00:00,38.2515450573404,-730.1042660620733,-512.7440901927905,-217.36017586928278,94474.2408825238,95504.32021518696,99333.67195110003,97076.69680838072,94761.26,92445.82319161927
1734987600000,93177.6,94282.2,93166.6,93936.4,8933.246,838312848.0559,2024-12-23 21:00:00,44.46865892485562,-681.2208886583539,-546.4394498859032,-134.78143877245077,94423.01794133105,95442.83314792473,99279.96775258162,97076.08088816759,94736.725,92397.36911183242
1734991200000,93936.4,95162.5,93875.6,95162.2,8583.633,812379026.1748,2024-12-23 22:00:00,52.7457961446712,-537.3741298530658,-544.6263858793358,7.252256026269947,94493.41623263285,95431.82792643749,99238.9949391231,97107.07607128618,94760.595,92414.11392871382
1734994800000,95162.2,95481.5,94666.0,94861.3,6934.704,659176410.5771,2024-12-23 23:00:00,50.7462421550469,-442.5531748933281,-524.2117436821343,81.65856878880618,94528.45278190591,95409.45428226347,99195.4357855,96982.95365585013,94704.155,92425.35634414987
1734998400000,94861.3,94861.3,94120.0,94526.1,5726.406,541380302.4371,2024-12-24 00:00:00,48.53874412868314,-389.9595130314992,-497.3612975520073,107.40178452050804,94528.22870743868,95374.81293786099,99148.97473290797,96862.10429761717,94639.94,92417.77570238283
1735002000000,94526.1,94649.9,94011.8,94095.7,2791.174,263193291.8265,2024-12-24 01:00:00,45.78470687537576,-378.6435726778582,-473.6177525771775,94.97417989931932,94487.03549720642,95324.65164618017,99098.69339228202,96757.26400497068,94566.075,92374.88599502931
1735005600000,94095.7,94300.3,93525.6,93931.7,5972.858,560745128.2324,2024-12-24 02:00:00,44.74295988468484,-378.5454020568868,-454.6032824731194,76.05788041623259,94434.14640223439,95270.02609142801,99047.28052270708,96729.14938111721,94523.465,92317.78061888278
1735009200000,93931.7,94382.7,93793.2,94332.0,2716.106,255611850.5255,2024-12-24 03:00:00,47.86133359602466,-342.22181650418497,-432.1269892793325,89.90517277514755,94424.41817345016,95233.24075450927,99000.3623085508,96646.08419143799,94472.45999999999,92298.835808562
1735012800000,94332.0,94400.3,94031.8,94400.3,2810.532,264854203.4603,2024-12-24 04:00:00,48.396439822786625,-304.4147700853646,-406.58454544053893,102.16977535517435,94422.12120455015,95200.57641119519,98954.59054428662,96544.68326960571,94419.245,92293.80673039428
1735016400000,94400.3,94620.3,94290.0,94576.9,2914.364,275387469.3985,2024-12-24 05:00:00,49.830201993273995,-257.23700129472127,-376.7150366113754,119.47803531665414,94436.86204221203,95176.11851271694,98911.03143439323,96354.08622753833,94349.35,92344.61377246169
1735020000000,94576.9,94576.9,93800.0,93890.4,4279.986,403075499.6544,2024-12-24 06:00:00,44.63815929052159,-272.10641889412364,-355.79331306792506,83.68689417380142,94384.81803819184,95125.69817888491,98861.07490270773,96017.28314747933,94226.725,92436.16685252068
1735023600000,93890.4,94280.4,93786.7,94200.0,4464.368,419689251.8801,2024-12-24 07:00:00,47.304783952569636,-255.95788374956464,-335.826227204253,79.86834345468833,94367.21632026881,95089.39628951688,98814.69604795442,95757.06089540904,94141.26,92525.45910459095
1735027200000,94200.0,94620.0,94100.0,94467.9,4430.509,418417107.7197,2024-12-24 08:00:00,49.56843889701202,-219.01805839415465,-312.4645934422333,93.44653504807866,94376.80524214797,95065.02388600641,98771.44434598472,95357.0078949567,94051.73999999999,92746.47210504329
1735030800000,94467.9,94500.0,93914.9,94050.1,2785.165,262207071.8382,2024-12-24 09:00:00,46.232867269203325,-220.90944242174737,-294.15356323813614,73.24412081638877,94345.6904571815,95025.22294930028,98724.46579527842,95258.73831405901,94010.15,92761.56168594098
1735034400000,94050.1,94168.6,93805.2,93943.5,2813.402,264330350.6598,2024-12-24 10:00:00,45.393537720870256,-228.37751318499795,-280.9983532275085,52.620840042510565,94307.38660411659,94982.80244148459,98676.89399632043,95225.9503171423,93988.525,92751.09968285769
1735038000000,93943.5,94410.9,93899.8,94390.1,3916.632,369077926.3092,2024-12-24 11:00:00,49.527642434552135,-195.9997622082301,-263.99863502365287,67.99887281542277,94315.2640703912,94959.5592084852,98634.23932969038,95243.36273964857,94047.13500000001,92850.90726035145
1735041600000,94390.1,94390.1,94039.8,94270.9,2477.088,233344600.0519,2024-12-24 12:00:00,48.47282337592542,-177.90779477960314,-246.78046697484294,68.8726721952398,94311.03892083013,94932.55296501519,98590.82301795216,95262.3737345638,94063.185,92863.9962654362
1735045200000,94270.9,96078.8,94255.3,96069.6,14652.067,1396377068.5694,2024-12-24 13:00:00,61.7210441764489,-18.219697281063418,-201.06831303608703,182.84861575502362,94478.52092837013,94977.14304481851,98565.73622175364,95636.45559932919,94199.595,92762.73440067082
1735048800000,96069.6,97450.2,95834.0,97413.7,22073.594,2134456283.6979,2024-12-24 14:00:00,68.28347000047583,214.3213443178538,-117.99038156529888,332.3117258831527,94758.06179233488,95072.69429796288,98554.27317477102,96296.02251797276,94434.92000000001,92573.81748202727
1735052400000,97413.7,98272.5,97190.0,98247.0,17543.627,1713868982.4988,2024-12-24 15:00:00,71.54093283721129,460.5432846666663,-2.2836483189058407,462.8269329855721,95090.34162163631,95197.17687451336,98551.21573024594,97081.35564134683,94697.17000000001,92312.9843586532
1735056000000,98247.0,98651.1,97927.5,98448.3,18130.892,1781375095.4824,2024-12-24 16:00:00,72.28154343712471,664.261975428075,131.02547643049033,533.2364989975846,95410.14718148047,95324.67189904225,98550.19169312906,97746.18791071839,94960.705,92175.22208928161
1735059600000,98448.3,98981.4,98281.8,98733.6,9478.008,935257585.0519,2024-12-24 17:00:00,73.34046669142946,839.0596735980944,272.63231586401116,566.4273577340832,95726.66649752995,95458.35535398178,98552.01665140639,98388.96443499933,95200.565,92012.16556500067
1735063200000,98733.6,99441.7,98364.3,98567.0,11277.503,1115226722.0694,2024-12-24 18:00:00,71.61983984024072,953.1574750293366,408.7373476970763,544.4201273322603,95997.17445014615,95580.26298715897,98552.1657394521,98880.25607871643,95370.805,91861.35392128356
1735066800000,98567.0,98698.4,97522.5,97558.7,6598.138,646953310.217,2024-12-24 19:00:00,62.12080358366948,951.2539579167205,517.2406697410051,434.0132881757154,96145.89116917986,95657.84875236843,98542.28050821378,99131.82241061417,95505.675,91879.52758938583
1735070400000,97558.7,98031.0,97228.7,97266.2,6978.226,681165024.8645,2024-12-24 20:00:00,59.649239380177015,915.5887640772999,596.9102886082642,318.6784754690357,96252.58724830559,95720.92135031476,98529.5831897241,99317.16496831921,95642.68000000001,91968.1950316808
1735074000000,97266.2,98415.1,97250.4,98355.1,5949.206,583096947.414,2024-12-24 21:00:00,65.20009245747987,964.0757060654723,670.3433720997059,293.73233396576643,96452.82655799077,95824.22247383183,98527.84703858258,99638.93295611147,95855.65,92072.36704388852
1735077600000,98355.1,99056.2,98305.3,98725.4,5079.595,501225027.8025,2024-12-24 22:00:00,66.8692219808773,1020.6170343346603,740.3981045466968,280.2189297879635,96669.26212389642,95937.9941415247,98529.81273969122,99967.05433656141,96095.335,92223.6156634386
1735081200000,98725.4,98990.4,98460.6,98628.2,3300.436,325841996.7208,2024-12-24 23:00:00,65.97470895703478,1045.5309862910362,801.4246808955647,244.1063053954715,96855.82763590629,96043.49241048451,98530.79171740574,100242.93640482983,96310.145,92377.35359517018
1735084800000,98628.2,98842.0,98389.0,98405.5,2829.66,278993083.9919,2024-12-25 00:00:00,63.86669502777977,1035.3703391196468,848.2138125403812,187.15652657926557,97003.41548010569,96136.12015909297,98529.54503365046,100441.69396087571,96510.405,92579.11603912429
1735088400000,98405.5,98562.3,97866.6,97956.0,4653.395,456946826.6958,2024-12-25 01:00:00,59.71903691353048,979.7530760751688,874.5216652473388,105.23141082783002,97094.13781533371,96207.4879959913,98523.83811789275,100553.77742583361,96679.36,92804.94257416639
1735092000000,97956.0,98309.4,97682.9,98129.9,3461.33,339247964.764,2024-12-25 02:00:00,60.78021503033481,938.8853847887513,887.3944091556214,51.49097563312989,97192.78183292098,96282.87670203086,98519.91833562516,100592.21739060673,96891.33499999999,93190.45260939325
1735095600000,98129.9,98249.2,97909.5,98000.0,1676.478,164428834.4859,2024-12-25 03:00:00,59.51886013327077,885.8045966322825,887.0764466509536,-1.2718500186711026,97269.65975359517,96350.21487057867,98514.74501885277,100595.49226300103,97081.33499999999,93567.17773699896
1735099200000,98000.0,98323.3,97850.0,98192.9,1405.567,137921300.0344,2024-12-25 04:00:00,60.819197817716784,849.5104794540675,879.5632532115765,-30.05277375750893,97357.58739610991,96422.47703251676,98511.54258085423,100597.99816792719,97267.585,93937.17183207283
1735102800000,98192.9,98329.0,98123.3,98240.0,1183.159,116202813.4446,2024-12-25 05:00:00,61.14736658016198,815.1511514146696,866.6808328521952,-51.529681437525596,97441.6266917185,96493.7524430063,98508.84066462684,100482.87032708582,97477.08,94471.28967291418
1735106400000,98240.0,98539.6,97817.3,97862.9,4428.838,434489464.0686,2024-12-25 06:00:00,57.02886751349501,748.8599268662656,843.1166516550093,-94.25672478874367,97481.74795917388,96547.44450406489,98502.41339433205,100205.57688396443,97673.05,95140.52311603558
1735110000000,97862.9,98333.8,97827.3,98049.7,2573.813,252440045.9228,2024-12-25 07:00:00,58.51930001691884,703.2897660164745,815.1512745273023,-111.86150851082789,97535.83862972875,96606.35648429763,98497.90878344317,99893.81963595423,97856.03,95818.24036404576
1735113600000,98049.7,98232.3,97895.0,98047.5,2783.577,272895221.4801,2024-12-25 08:00:00,58.493567982767196,659.3964517778368,784.0003099774093,-124.60385819957253,97584.5682840403,96662.87191628596,98493.42710400592,99247.63190422888,98044.86,96842.08809577112
1735117200000,98047.5,98240.5,97980.4,98150.0,2075.713,203601601.8079,2024-12-25 09:00:00,59.3895487344874,625.6692517130577,752.334098324539,-126.66484661148127,97638.41892365551,96721.19066466691,98490.00991889145,98939.61388848734,98148.87999999999,97358.14611151264
1735120800000,98150.0,99300.0,98093.4,98407.0,13430.956,1326914437.5564,2024-12-25 10:00:00,61.6262669232382,612.6160977966356,724.3904982189583,-111.77440042232274,97711.61712140261,96787.30083467998,98489.18394954925,98920.0856391204,98198.545,97477.0043608796
1735124400000,98407.0,98838.7,97727.8,97880.2,6461.983,635533708.0855,2024-12-25 11:00:00,54.94582107576906,553.3839561493223,690.1891898050312,-136.8052336557089,97727.67263364999,96830.15962547684,98483.12440776269,98914.42199919184,98180.20499999999,97445.98800080814
1735128000000,97880.2,98592.2,97585.0,98150.0,11479.104,1125739022.0567,2024-12-25 12:00:00,57.48759060457072,522.193144817109,656.5899808074469,-134.39683599033788,97767.89428758809,96881.91807153657,98479.80973703868,98889.16309357532,98165.29,97441.41690642467
1735131600000,98150.0,98585.2,98092.4,98421.9,4619.833,454466806.568,2024-12-25 13:00:00,59.940377874685744,513.4950089321355,627.9709864323846,-114.47597750024909,97830.18054591303,96942.3095197116,98479.23352074974,98836.43287470899,98149.705,97462.97712529101
1735135200000,98421.9,98790.0,98220.9,98660.1,4796.548,472985761.2445,2024-12-25 14:00:00,62.00837200257242,519.8301445330144,606.3428180525107,-86.51267351949627,97909.22049392131,97009.67385227194,98481.03318720995,98853.4895199048,98154.36,97455.2304800952
1735138800000,98660.1,98696.1,98169.0,98484.4,4405.189,433771966.9979,2024-12-25 15:00:00,59.56576355988416,504.853625194286,586.0449794808658,-81.19135428657978,97963.99949450024,97067.50625022207,98481.06668783473,98857.17831515033,98200.645,97544.11168484967
1735142400000,98484.4,98675.4,98100.0,98387.3,3610.15,354950135.2571,2024-12-25 16:00:00,58.201280291714866,479.6206983597367,564.76012325664,-85.13942489690328,98004.31382835736,97119.26286786042,98480.13368596573,98757.49723242268,98256.69999999998,97755.90276757728
1735146000000,98387.3,98639.2,98153.8,98546.8,2069.994,203725449.5015,2024-12-25 17:00:00,59.829110452856355,467.1091950180271,545.2299376089175,-78.12074259089036,98055.97917803761,97175.24471617963,98480.79703237403,98781.38253358197,98266.285,97751.18746641804
1735149600000,98546.8,98944.3,98512.0,98722.8,3590.972,354832006.6837,2024-12-25 18:00:00,61.605944093881945,466.0234394651925,529.3886379801725,-63.365198514979966,98119.48592298641,97235.9331586824,98483.20502210165,98780.79008809857,98266.155,97751.51991190143
1735153200000,98722.8,99253.1,98691.0,98981.2,3235.535,320472046.4252,2024-12-25 19:00:00,64.11555329779324,480.4750732689281,519.6059250379236,-39.13085176899551,98201.55393032104,97304.37499559681,98488.1601960111,98866.5963330706,98283.805,97701.01366692939
1735156800000,98981.2,99391.7,98832.8,99103.2,3646.765,361536292.7247,2024-12-25 20:00:00,65.26980707918925,496.05427270753717,514.8955945718463,-18.84132186430918,98287.42498457618,97374.91715263223,98494.27999505577,99001.40339784874,98318.68999999999,97635.97660215123
1735160400000,99103.2,99535.0,98332.0,98474.1,6357.496,628174739.2273,2024-12-25 21:00:00,55.37797644555061,452.4225426641933,502.4009841903158,-49.97844152612248,98305.2035574737,97418.02236233294,98494.07919908507,99009.37688445699,98344.595,97679.81311554302
1735164000000,98474.1,99059.1,98380.0,98768.4,2652.342,261949539.0194,2024-12-25 22:00:00,58.543274420122415,436.5592494089942,489.2326372340515,-52.67338782505726,98349.31750438096,97470.9783481238,98496.80875929318,99058.10746936995,98376.51999999999,97694.93253063003
1735167600000,98768.4,99529.5,98768.4,99379.7,5805.058,576222552.5908,2024-12-25 23:00:00,64.22063845719423,467.9203814807406,484.9701860833893,-17.049804602648692,98447.4491706304,97545.83017760914,98505.59374676291,99231.91857942377,98445.505,97659.09142057624
1735171200000,99379.7,99941.1,98900.2,98988.7,9660.776,960930754.6464,2024-12-26 00:00:00,58.684788222877096,455.9677598106646,479.1697008288444,-23.20194101817981,98498.99686866559,97602.41330789898,98510.4007741583,99296.69110912432,98485.29500000001,97673.8988908757
1735174800000,98988.7,99187.0,98539.4,99003.8,6250.136,617959493.0691,2024-12-26 01:00:00,58.83237599909026,442.61151480066474,471.85806362320847,-29.24654882254373,98547.0733573641,97657.3696487657,98515.31021919155,99356.71084039507,98523.485,97690.25915960493
1735178400000,99003.8,99160.2,98421.4,98692.0,4244.551,419416493.1236,2024-12-26 02:00:00,54.50282124743295,402.23027993756114,457.932506886079,-55.702226948517875,98560.875894758,97697.94338802979,98517.06832646328,99343.2690985194,98564.94,97786.6109014806
